num_shots,launch_velo_mean,launch_velo_std,launch_velo_inconsistency_zscore,launch_velo_inconsistency_percentile,launch_velo_consistency_percentile,launch_angle_mean,launch_angle_std,launch_angle_inconsistency_zscore,launch_angle_inconsistency_percentile,launch_angle_consistency_percentile,launch_distance_inconsistency_zscore,launch_distance_inconsistency_percentile,launch_distance_consistency_percentile,dist_from_sweet_mean,dist_from_sweet_std,shooting_percentage,shooting_percentage_zscore,shooting_percentage_percentile,command,command_zscore,command_percentile,inconsistency_score,inconsistency_score_percentile,consistency_score_percentile
103,14.58957364,0.278878669,0.412786468,53.97068733,46.02931267,48.53565935,1.402160173,-0.693484958,23.13935753,76.86064247,-0.040413071,39.45986547,60.54013453,0.355826753,0.211788757,0.883495146,1.323970851,90.08373291,0.707170604,0.546088953,73.90509792,-0.28069849,44.77591384,55.22408616
104,14.39320377,0.218107609,-1.427600573,25.58404218,74.41595782,46.15280693,2.251277215,2.370534477,73.09144826,26.90855174,-2.000739901,9.378178138,90.62182186,0.41164017,0.226293397,0.798076923,0.251185943,71.59576552,0.680392123,-0.534382802,56.14118725,0.942933904,57.4421257,42.5578743
306,14.63804963,0.244716175,-0.621788396,38.01311489,61.98688511,45.00879467,1.688040174,0.33810649,39.9571848,60.0428152,0.008210848,40.20601122,59.79398878,0.406002983,0.220770638,0.718954248,-0.742531894,54.47040998,0.683926648,-0.391769996,58.48586784,-0.283681905,44.74503155,55.25496845
215,14.74162277,0.267051177,0.054603426,48.44597178,51.55402822,49.34287289,1.674131803,0.287918452,39.13897933,60.86102067,-0.29155987,35.60595735,64.39404265,0.403323938,0.218566929,0.744186047,-0.425640586,59.93159434,0.685523474,-0.327340457,59.5451464,0.342521878,51.227068,48.772932
214,14.92805107,0.239233111,-0.787837175,35.45193201,64.54806799,50.5248899,1.863136292,0.969936828,50.25778734,49.74221266,-0.602145828,30.83994102,69.16005898,0.36020436,0.190674131,0.785046729,0.087537073,68.77550309,0.710450123,0.678412638,76.08061626,0.182099653,49.56648604,50.43351396
120,14.31136104,0.284682282,0.588542718,56.68160096,43.31839904,44.5756965,1.833873914,0.864344208,48.53633215,51.46366785,-1.215143561,21.43334318,78.56665682,0.444972762,0.259479528,0.725,-0.666602064,55.77895581,0.660021437,-1.356309615,42.62798395,1.452886926,62.72081319,37.27918681
160,15.03483846,0.287333014,0.668817326,57.91977899,42.08022101,50.55767815,1.492439161,-0.367715295,28.45031462,71.54968538,0.098637201,41.59362538,58.40637462,0.42371933,0.229654471,0.7125,-0.823592118,53.07344889,0.674784972,-0.760623001,52.42159841,0.301102031,50.79831787,49.20168213
111,14.4638854,0.266090436,0.025508392,47.99720183,52.00279817,47.43654032,1.803204809,0.753675445,46.73212163,53.26787837,0.953902539,54.71787798,45.28212202,0.417619212,0.241038365,0.657657658,-1.5123683,41.20334194,0.674678231,-0.764929845,52.35079009,0.779183837,55.74709617,44.25290383
105,14.48835734,0.195103838,-2.124245375,14.83879766,85.16120234,47.91874019,1.502368936,-0.33188393,29.03446615,70.96553385,-2.325868673,4.388998814,95.61100119,0.408157269,0.210330811,0.80952381,0.394949729,74.07333596,0.685324014,-0.335388387,59.41283131,-2.456129304,22.25733088,77.74266912
107,14.85345414,0.248125573,-0.518538405,39.60567166,60.39432834,47.85818138,1.755284798,0.580757179,43.91307002,56.08692998,-0.387975254,34.12644006,65.87355994,0.415808182,0.228534836,0.775700935,-0.029838668,66.75269417,0.678208423,-0.622491842,54.69259675,0.062218774,48.32556056,51.67443944
109,14.5482618,0.277966018,0.385147807,53.54438088,46.45561912,45.03046049,1.710815492,0.420290704,41.29701745,58.70298255,1.922877115,69.58702622,30.41297378,0.382966899,0.214195196,0.76146789,-0.208594384,63.6720861,0.695024849,0.056025827,65.84802696,0.80543851,56.01886672,43.98113328
136,14.89154309,0.226344862,-1.178144113,29.43172849,70.56827151,51.36926284,1.408388164,-0.671011395,23.50573949,76.49426051,-1.877978886,11.26197547,88.73802453,0.429502699,0.261288855,0.713235294,-0.814357408,53.23259636,0.665452463,-1.137175801,46.23073754,-1.849155508,28.54031156,71.45968844
158,14.31410711,0.231229034,-1.030232143,31.71316414,68.28683586,48.92449822,2.120241254,1.897694207,65.38282872,34.61717128,-1.692203185,14.11274835,85.88725165,0.434618424,0.25535281,0.670886076,-1.346229892,44.06650812,0.664857557,-1.161179379,45.8360975,0.867462064,56.66089244,43.33910756
320,14.84917326,0.220233746,-1.363212766,26.57717776,73.42282224,50.74555776,1.235536219,-1.294743689,13.33715774,86.66284226,-1.812365641,12.26882651,87.73117349,0.404173554,0.221622538,0.725,-0.666602064,55.77895581,0.684487185,-0.369153181,58.85770826,-2.657956455,20.16815324,79.83184676
138,15.09973989,0.199460353,-1.992312952,16.8737603,83.1262397,51.37301546,1.543680124,-0.182813449,31.46473211,68.53526789,-1.856093847,11.59780666,88.40219334,0.39138123,0.21068134,0.644927536,-1.672248495,38.44802741,0.692288806,-0.054369418,64.03303155,-2.175126402,25.16608217,74.83391783
126,14.73166645,0.275085972,0.297928668,52.19908846,47.80091154,52.24223441,2.146268522,1.991613011,66.91396803,33.08603197,-0.647209322,30.14843085,69.85156915,0.471492703,0.272295662,0.666666667,-1.399222315,43.15325684,0.647470255,-1.862731063,34.30196772,2.289541679,71.38129521,28.61870479
189,14.74660365,0.218579921,-1.413297127,25.80466255,74.19533745,50.04904502,2.244420471,2.345792075,72.68807786,27.31192214,-1.68082603,14.28733352,85.71266648,0.468177045,0.231000359,0.62962963,-1.86437803,35.13694003,0.657002559,-1.47811684,40.6253655,0.932494948,57.33406871,42.66593129
123,15.01486325,0.209166884,-1.698360961,21.40775813,78.59224187,50.56509059,1.082412148,-1.847288396,4.329132841,95.67086716,-1.679992585,14.30012295,85.69987705,0.380617483,0.227672148,0.837398374,0.745032079,80.10652213,0.692754145,-0.035593668,64.34172148,-3.545649357,10.97935894,89.02064106
